movie_title,imdb_score,year,gross,budget,profit_markup_pr,continent,genre,mycolor
Dune ,6.6,1984,27400000,40000000.00,-32,Central America,Action,loss
Dune ,6.6,1984,27400000,40000000.00,-32,Central America,Adventure,loss
Dune ,6.6,1984,27400000,40000000.00,-32,Central America,Sci-Fi,loss
Across the Universe ,7.4,2007,24343673,45000000.00,-46,Central America,Drama,loss
Across the Universe ,7.4,2007,24343673,45000000.00,-46,Central America,Fantasy,loss
Across the Universe ,7.4,2007,24343673,45000000.00,-46,Central America,Musical,loss
Across the Universe ,7.4,2007,24343673,45000000.00,-46,Central America,Romance,loss
Revolutionary Road ,7.3,2008,22877808,35000000.00,-35,Central America,Drama,loss
Revolutionary Road ,7.3,2008,22877808,35000000.00,-35,Central America,Romance,loss
Marci X ,2.8,2003,1646664,20000000.00,-92,Central America,Comedy,loss
Marci X ,2.8,2003,1646664,20000000.00,-92,Central America,Music,loss
Equilibrium ,7.5,2002,1190018,20000000.00,-94,Central America,Action,loss
Equilibrium ,7.5,2002,1190018,20000000.00,-94,Central America,Drama,loss
Equilibrium ,7.5,2002,1190018,20000000.00,-94,Central America,Sci-Fi,loss
Equilibrium ,7.5,2002,1190018,20000000.00,-94,Central America,Thriller,loss
The Glimmer Man ,5.3,1996,20400913,45000000.00,-55,Central America,Action,loss
The Glimmer Man ,5.3,1996,20400913,45000000.00,-55,Central America,Comedy,loss
The Glimmer Man ,5.3,1996,20400913,45000000.00,-55,Central America,Crime,loss
The Glimmer Man ,5.3,1996,20400913,45000000.00,-55,Central America,Drama,loss
The Glimmer Man ,5.3,1996,20400913,45000000.00,-55,Central America,Thriller,loss
Multiplicity ,6,1996,20101861,45000000.00,-55,Central America,Comedy,loss
Multiplicity ,6,1996,20101861,45000000.00,-55,Central America,Romance,loss
Multiplicity ,6,1996,20101861,45000000.00,-55,Central America,Sci-Fi,loss
Aliens in the Attic ,5.4,2009,25200412,45000000.00,-44,Central America,Adventure,loss
Aliens in the Attic ,5.4,2009,25200412,45000000.00,-44,Central America,Comedy,loss
Aliens in the Attic ,5.4,2009,25200412,45000000.00,-44,Central America,Family,loss
Aliens in the Attic ,5.4,2009,25200412,45000000.00,-44,Central America,Fantasy,loss
Aliens in the Attic ,5.4,2009,25200412,45000000.00,-44,Central America,Sci-Fi,loss
The Pledge ,6.8,2001,19719930,45000000.00,-56,Central America,Crime,loss
The Pledge ,6.8,2001,19719930,45000000.00,-56,Central America,Drama,loss
The Pledge ,6.8,2001,19719930,45000000.00,-56,Central America,Mystery,loss
The Pledge ,6.8,2001,19719930,45000000.00,-56,Central America,Thriller,loss
The Producers ,6.4,2005,19377727,45000000.00,-57,Central America,Comedy,loss
The Producers ,6.4,2005,19377727,45000000.00,-57,Central America,Musical,loss
The Game of Their Lives ,6.2,2005,375474,20000000.00,-98,Central America,Drama,loss
The Game of Their Lives ,6.2,2005,375474,20000000.00,-98,Central America,History,loss
The Game of Their Lives ,6.2,2005,375474,20000000.00,-98,Central America,Sport,loss
Rapa Nui ,6.4,1994,305070,20000000.00,-98,Central America,Action,loss
Rapa Nui ,6.4,1994,305070,20000000.00,-98,Central America,Adventure,loss
Rapa Nui ,6.4,1994,305070,20000000.00,-98,Central America,Drama,loss
Rapa Nui ,6.4,1994,305070,20000000.00,-98,Central America,History,loss
Rapa Nui ,6.4,1994,305070,20000000.00,-98,Central America,Romance,loss
All the Pretty Horses ,5.8,2000,15527125,57000000.00,-73,Central America,Drama,loss
All the Pretty Horses ,5.8,2000,15527125,57000000.00,-73,Central America,Romance,loss
All the Pretty Horses ,5.8,2000,15527125,57000000.00,-73,Central America,Western,loss
Nixon ,7.1,1995,13560960,50000000.00,-73,Central America,Biography,loss
Nixon ,7.1,1995,13560960,50000000.00,-73,Central America,Drama,loss
Nixon ,7.1,1995,13560960,50000000.00,-73,Central America,History,loss
People I Know ,5.5,2002,121972,22000000.00,-99,Central America,Crime,loss
People I Know ,5.5,2002,121972,22000000.00,-99,Central America,Drama,loss
People I Know ,5.5,2002,121972,22000000.00,-99,Central America,Mystery,loss
Deep Rising ,6,1998,11146409,45000000.00,-75,Central America,Action,loss
Deep Rising ,6,1998,11146409,45000000.00,-75,Central America,Adventure,loss
Deep Rising ,6,1998,11146409,45000000.00,-75,Central America,Horror,loss
Deep Rising ,6,1998,11146409,45000000.00,-75,Central America,Sci-Fi,loss
Miracle at St. Anna ,6,2008,7916887,45000000.00,-82,Central America,Action,loss
Miracle at St. Anna ,6,2008,7916887,45000000.00,-82,Central America,Crime,loss
Miracle at St. Anna ,6,2008,7916887,45000000.00,-82,Central America,Drama,loss
Miracle at St. Anna ,6,2008,7916887,45000000.00,-82,Central America,Thriller,loss
Miracle at St. Anna ,6,2008,7916887,45000000.00,-82,Central America,War,loss
Green Room ,7.1,2015,3219029,5000000.00,-36,Central America,Crime,loss
Green Room ,7.1,2015,3219029,5000000.00,-36,Central America,Horror,loss
Green Room ,7.1,2015,3219029,5000000.00,-36,Central America,Music,loss
Green Room ,7.1,2015,3219029,5000000.00,-36,Central America,Thriller,loss
Bangkok Dangerous ,5.4,2008,15279680,40000000.00,-62,Central America,Action,loss
Bangkok Dangerous ,5.4,2008,15279680,40000000.00,-62,Central America,Crime,loss
Bangkok Dangerous ,5.4,2008,15279680,40000000.00,-62,Central America,Thriller,loss
Big Trouble ,6.5,2002,7262288,40000000.00,-82,Central America,Comedy,loss
Big Trouble ,6.5,2002,7262288,40000000.00,-82,Central America,Crime,loss
Big Trouble ,6.5,2002,7262288,40000000.00,-82,Central America,Thriller,loss
Love in the Time of Cholera ,6.4,2007,4584886,45000000.00,-90,Central America,Drama,loss
Love in the Time of Cholera ,6.4,2007,4584886,45000000.00,-90,Central America,Romance,loss
Shadow Conspiracy ,4.9,1997,2154540,45000000.00,-95,Central America,Action,loss
Shadow Conspiracy ,4.9,1997,2154540,45000000.00,-95,Central America,Thriller,loss
Johnny English Reborn ,6.3,2011,8129455,45000000.00,-82,Central America,Action,loss
Johnny English Reborn ,6.3,2011,8129455,45000000.00,-82,Central America,Adventure,loss
Johnny English Reborn ,6.3,2011,8129455,45000000.00,-82,Central America,Comedy,loss
Johnny English Reborn ,6.3,2011,8129455,45000000.00,-82,Central America,Crime,loss
Argo ,7.7,2012,136019448,44500000.00,206,Central America,Biography,profit
Argo ,7.7,2012,136019448,44500000.00,206,Central America,Drama,profit
Argo ,7.7,2012,136019448,44500000.00,206,Central America,History,profit
Argo ,7.7,2012,136019448,44500000.00,206,Central America,Thriller,profit
The Fugitive ,7.8,1993,183875760,44000000.00,318,Central America,Action,profit
The Fugitive ,7.8,1993,183875760,44000000.00,318,Central America,Adventure,profit
The Fugitive ,7.8,1993,183875760,44000000.00,318,Central America,Crime,profit
The Fugitive ,7.8,1993,183875760,44000000.00,318,Central America,Drama,profit
The Fugitive ,7.8,1993,183875760,44000000.00,318,Central America,Mystery,profit
The Fugitive ,7.8,1993,183875760,44000000.00,318,Central America,Thriller,profit
The Bounty Hunter ,5.5,2010,67061228,40000000.00,68,Central America,Action,profit
The Bounty Hunter ,5.5,2010,67061228,40000000.00,68,Central America,Comedy,profit
The Bounty Hunter ,5.5,2010,67061228,40000000.00,68,Central America,Romance,profit
Sleepers ,7.5,1996,53300852,44000000.00,21,Central America,Crime,profit
Sleepers ,7.5,1996,53300852,44000000.00,21,Central America,Drama,profit
Sleepers ,7.5,1996,53300852,44000000.00,21,Central America,Thriller,profit
Rambo: First Blood Part II ,6.4,1985,150415432,44000000.00,242,Central America,Action,profit
Rambo: First Blood Part II ,6.4,1985,150415432,44000000.00,242,Central America,Adventure,profit
Rambo: First Blood Part II ,6.4,1985,150415432,44000000.00,242,Central America,Thriller,profit
Rambo: First Blood Part II ,6.4,1985,150415432,44000000.00,242,Central America,War,profit
The Juror ,5.6,1996,44834712,44000000.00,2,Central America,Drama,profit
The Juror ,5.6,1996,44834712,44000000.00,2,Central America,Thriller,profit
Underworld: Evolution ,6.8,2006,62318875,50000000.00,25,Central America,Action,profit
Underworld: Evolution ,6.8,2006,62318875,50000000.00,25,Central America,Adventure,profit
Underworld: Evolution ,6.8,2006,62318875,50000000.00,25,Central America,Fantasy,profit
Underworld: Evolution ,6.8,2006,62318875,50000000.00,25,Central America,Sci-Fi,profit
Underworld: Evolution ,6.8,2006,62318875,50000000.00,25,Central America,Thriller,profit
Victor Frankenstein ,6,2015,5773519,40000000.00,-86,Central America,Drama,loss
Victor Frankenstein ,6,2015,5773519,40000000.00,-86,Central America,Horror,loss
Victor Frankenstein ,6,2015,5773519,40000000.00,-86,Central America,Sci-Fi,loss
Victor Frankenstein ,6,2015,5773519,40000000.00,-86,Central America,Thriller,loss
Finding Forrester ,7.3,2000,51768623,43000000.00,20,Central America,Drama,profit
28 Days ,6,2000,37035515,43000000.00,-14,Central America,Comedy,loss
28 Days ,6,2000,37035515,43000000.00,-14,Central America,Drama,loss
Sex Drive ,6.5,2008,8396942,19000000.00,-56,Central America,Adventure,loss
Sex Drive ,6.5,2008,8396942,19000000.00,-56,Central America,Comedy,loss
Sex Drive ,6.5,2008,8396942,19000000.00,-56,Central America,Romance,loss
The Sweetest Thing ,5.1,2002,24430272,43000000.00,-43,Central America,Comedy,loss
The Sweetest Thing ,5.1,2002,24430272,43000000.00,-43,Central America,Romance,loss
The Firm ,6.8,1993,158348400,42000000.00,277,Central America,Drama,profit
The Firm ,6.8,1993,158348400,42000000.00,277,Central America,Mystery,profit
The Firm ,6.8,1993,158348400,42000000.00,277,Central America,Thriller,profit
Charlie St. Cloud ,6.5,2010,31136950,44000000.00,-29,Central America,Drama,loss
Charlie St. Cloud ,6.5,2010,31136950,44000000.00,-29,Central America,Fantasy,loss
Charlie St. Cloud ,6.5,2010,31136950,44000000.00,-29,Central America,Romance,loss
The Mechanic ,6.6,2011,29113588,40000000.00,-27,Central America,Action,loss
The Mechanic ,6.6,2011,29113588,40000000.00,-27,Central America,Crime,loss
The Mechanic ,6.6,2011,29113588,40000000.00,-27,Central America,Thriller,loss
21 Jump Street ,7.2,2012,138447667,42000000.00,230,Central America,Action,profit
21 Jump Street ,7.2,2012,138447667,42000000.00,230,Central America,Comedy,profit
21 Jump Street ,7.2,2012,138447667,42000000.00,230,Central America,Crime,profit
Adaptation. ,7.7,2002,22245861,19000000.00,17,Central America,Comedy,profit
Adaptation. ,7.7,2002,22245861,19000000.00,17,Central America,Drama,profit
Requiem for a Dream ,8.4,2000,3609278,4500000.00,-20,Central America,Drama,loss
Along Came Polly ,5.9,2004,87856565,42000000.00,109,Central America,Comedy,profit
Along Came Polly ,5.9,2004,87856565,42000000.00,109,Central America,Romance,profit
Boomerang ,5.4,1992,70100000,40000000.00,75,Central America,Comedy,profit
Boomerang ,5.4,1992,70100000,40000000.00,75,Central America,Drama,profit
Boomerang ,5.4,1992,70100000,40000000.00,75,Central America,Romance,profit
The Heat ,6.6,2013,159578352,43000000.00,271,Central America,Action,profit
The Heat ,6.6,2013,159578352,43000000.00,271,Central America,Comedy,profit
The Heat ,6.6,2013,159578352,43000000.00,271,Central America,Crime,profit
The Mask ,6.9,1994,119938730,18000000.00,566,Central America,Action,profit
The Mask ,6.9,1994,119938730,18000000.00,566,Central America,Comedy,profit
The Mask ,6.9,1994,119938730,18000000.00,566,Central America,Crime,profit
The Mask ,6.9,1994,119938730,18000000.00,566,Central America,Fantasy,profit
Here Comes the Boom ,6.5,2012,45290318,42000000.00,8,Central America,Action,profit
Here Comes the Boom ,6.5,2012,45290318,42000000.00,8,Central America,Comedy,profit
Here Comes the Boom ,6.5,2012,45290318,42000000.00,8,Central America,Sport,profit
High Crimes ,6.3,2002,41543207,42000000.00,-1,Central America,Crime,loss
High Crimes ,6.3,2002,41543207,42000000.00,-1,Central America,Drama,loss
High Crimes ,6.3,2002,41543207,42000000.00,-1,Central America,Mystery,loss
High Crimes ,6.3,2002,41543207,42000000.00,-1,Central America,Thriller,loss
The Mirror Has Two Faces ,6.5,1996,41252428,42000000.00,-2,Central America,Comedy,loss
The Mirror Has Two Faces ,6.5,1996,41252428,42000000.00,-2,Central America,Drama,loss
